市場別,報告年度,公司代號,公司名稱,有害廢棄物量,非有害廢棄物量,廢棄物總量,資料範圍,廢棄物密集度,廢棄物密集度-單位,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2021,1733.0,五鼎,1.4987,163.17,164.6687,母公司,0.0001,營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,1734.0,杏輝,11.0,236.389,247.389,母公司,0.0001,營業額仟元,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,1735.0,日勝化,1.99,563.85,565.84,母公司(未包含再利用廢棄物44.117公噸),0.0295,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,1736.0,喬山,0.0,0.0,0.0,nan,0.0,,Unknown,0.0008998200359928014,可能漂綠,高風險,正常
上市,2021,1737.0,臺鹽,0.0,0.0,623.48,生活垃圾、其他廢玻璃、陶瓷、磚、瓦及黏土等混合物、無機性污泥、滅菌後之非感染性事業廢棄物、毒性化合物-汞、廢紙、廢潤滑油、廢塑膠、廢鐵,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,1752.0,南光,9.7,203.802,213.502,母公司,11.9945,營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1760.0,寶齡富錦,2.9,29.82,32.72,寶齡富錦生技股份有限公司平鎮廠,0.0001,每仟元產值,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,1762.0,中化生,1368.0,386.0,1754.0,母公司,0.009,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1773.0,勝一,0.0,864.35,864.35,母公司,0.004,產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,1776.0,展宇,13.07,401.58,414.65,範圍為母公司(第一廠及第二廠),0.547,以佰萬元營業額為單位,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,1783.0,和康生,0.0,0.0,29.795,母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1786.0,科妍,0.038,61.0,61.038,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,1789.0,神隆,2382.0,549.0,2931.0,僅母公司，2021年1月~12月,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,1795.0,美時,58.38,177.18,235.56,母公司及重要子公司生產基地及研發中心,0.19,千萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1802.0,台玻,56.76,22474.0,22530.76,2021ESG報告書,0.0,,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,1805.0,寶徠,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2021,1806.0,冠軍,0.0,18045.56,18045.56,工廠,0.0018,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1808.0,潤隆,0.0,559.5,559.5,僅本公司基隆德安A區建案,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,1809.0,中釉,0.0,169.69,169.69,僅母公司,0.0053,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1810.0,和成,3.05,4747.82,4750.87,母公司,1.3109,營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1817.0,凱撒衛,0.0,62.27,62.27,母公司,0.38,百萬營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1903.0,士紙,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2021,1904.0,正隆,0.0,339915.0,339915.0,母公司,0.2042,"噸/噸(工紙、家品、紙與紙板) ；339,915/1,664,365 (造紙廠)",Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,1905.0,華紙,0.0,239843.0,239843.0,華紙合併財報之台灣、大陸生產據點,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,1906.0,寶隆,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2021,1907.0,永豐餘,249.0,571600.0,571849.0,永豐餘年報所稱三大事業群（林漿紙事業群、工紙紙器事業群、消費品事業群）之台灣、大陸、越南三地共合計共35個生產據點。,0.04,產品,Unknown,0.0008998200359928014,可能漂綠,高風險,正常
上市,2021,1909.0,榮成,25.75,56549.62,56575.37,僅母公司,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2002.0,中鋼,46.3,567880.8,567927.1,母公司,58.6,廢棄物量(公斤)/鋼胚(公噸),ISO 14001,0.00029994001199760045,可能漂綠,高風險,正常
上市,2021,2006.0,東和鋼鐵,35733.0,350135.0,385868.0,母公司生產廠區 (桃園廠、苗栗廠、高雄廠),0.183,鋼胚產量,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2007.0,燁興,710.75,9130.94,9841.69,本公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2008.0,高興昌,0.0,509.18,509.18,110年屏南廠區,0.01,產品,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2009.0,第一銅,870.076,370.78,1240.856,僅計算第一伸銅科技股份有限公司臨海廠,0.0923,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2010.0,春源,0.0,13879.0,13879.0,台灣總公司及北中南各生產營運據點。,0.0265,產品,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2012.0,春雨,9224.0,1956.63,11180.63,母公司,18.7,百萬營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2013.0,中鋼構,0.0,1229.6,1229.6,高雄廠區、官田廠區,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2014.0,中鴻,22617.485,100452.559,123070.044,母公司,0.043,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2015.0,豐興,34962.0,385803.0,420765.0,僅母公司,0.2315,產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2017.0,官田鋼,0.0,2714.49,2714.49,永康廠、麻豆廠、官田廠,0.04,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2020.0,美亞,0.0,0.0,0.0,nan,0.0,,ISO14000,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2022.0,聚亨,0.0,2141.44,2141.44,母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2023.0,燁輝,214.0,2484.0,2698.0,2021全年度,0.002,產量(公噸),ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2024.0,志聯,0.0,0.0,1285.0,廢酸+生活垃圾+廢塑膠+鐵粉+製程污泥+廢水污泥+廢潤滑油,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2025.0,千興,0.0,0.0,900.51,僅母公司,0.0004,營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2027.0,大成鋼,0.0,1583.34,1583.34,僅母公司,0.028,產品,中華民國確信準則公報第一號「非屬歷史性財務資訊查核或核閱之確信案件」標準,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2028.0,威致,20974.0,64261.0,85235.0,個別公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2029.0,盛餘,17.59,1490.0,1507.59,統計2021年有害/一般污泥產出量,1.19,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2030.0,彰源,0.0,0.0,983.75,一廠、二廠、三廠、大連廠,983.75,營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2031.0,新光鋼,0.0,37.54,37.54,事業廢棄物(含生活垃圾),0.3,億元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2032.0,新鋼,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2021,2033.0,佳大,1000.0,332.0,1332.0,nan,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2034.0,允強,350.38,1096.89,1447.27,僅母公司所有廠區,0.0077,產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2038.0,海光,4870.18,36945.24,41815.42,爐渣、生活垃圾,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2049.0,上銀,16.07,11102.355,11118.425,涵蓋營運據點13廠區，100%營運控制權,0.4833,百萬營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2059.0,川湖,35.89,241.7,277.59,母公司及子公司川益科技(股)公司兩個廠區,0.0161,千組產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2062.0,橋椿,113.6,407.17,520.77,母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2069.0,運錩,0.0,37.0,37.0,僅母公司所有廠區,0.0,,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2101.0,南港,0.0,0.0,2927.32,企業永續報告書(110年總量),0.0855,產品,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2102.0,泰豐,0.0,858.51,858.51,僅母公司,0.117,每噸產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2103.0,台橡,1344.68,2591.77,3936.45,合併財務報表之生產營運母子公司,7.0,每千噸產品量,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2104.0,國際中橡,0.0,1262.2,1262.2,國際中橡100%持有之子公司林園先進。,0.01,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2105.0,正新,3.69,3930.09,3933.78,母公司,0.027,產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2106.0,建大,0.0,0.0,2284.06,台灣地區,0.05,產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2107.0,厚生,0.0,40.0,40.0,2021/01~2021/12,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2108.0,南帝,9.17,2068.27,2077.44,母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2109.0,華豐,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2021,2114.0,鑫永銓,0.0,767.24,767.24,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2115.0,六暉-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2021,2201.0,裕隆,5.98,2927.31,2933.29,裕隆汽車製造(股)公司三義廠區,0.0963,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2204.0,中華,77.23,1193.28,1270.51,楊梅廠+新竹廠,0.0232,產品為楊梅廠+新竹廠年車輛生產台數總量,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2206.0,三陽工業,0.0,8161.09,8161.09,三陽工業股份有限公司新竹廠,3357.79,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2207.0,和泰車,0.0,71.0,71.0,母公司,0.13,人,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2208.0,台船,496.74,3724.96,4221.7,台船高雄廠,4221.7,"營業額15,875,982仟元",Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2211.0,長榮鋼,0.0,9191.65,9191.65,僅母公司,0.79,百萬營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2227.0,裕日車,0.0,0.0,65.4,母公司,0.18,人均生活廢棄物產出量(公噸/年-人),ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2228.0,劍麟,9.4,152.99,162.39,2021全年度,0.46,人,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2231.0,為升,5.47,53.16,58.63,為升電裝工業(股)公司2021/01~2022/05,0.0,,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2233.0,宇隆,38.67,254.0,292.67,110/1/1-110/12/31,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2236.0,百達-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2021,2239.0,英利-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2021,2241.0,艾姆勒,87.6,323.16,410.76,母公司,0.0002,產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2243.0,宏旭-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2021,2247.0,汎德永業,0.0,0.0,0.0,nan,0.0,,Unknown,0.0008998200359928014,可能漂綠,高風險,正常
上市,2021,2250.0,IKKA-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2021,2301.0,光寶科,2392.0,3679.0,6071.0,"""包含母公司與合併財報之部分子公司
 光寶科技股份有限公司、光林智能科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED""",0.126,百萬營收,ISO 14001,0.002699460107978404,無漂綠跡象,高風險,正常
上市,2021,2302.0,麗正,40.71,1.903,42.613,母子公司,42.613,產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2303.0,聯電,25091.0,18963.0,44054.0,僅母公司(含新加坡分公司),0.181,wafer-m2,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2305.0,全友,0.0,2.4,2.4,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2308.0,台達電,4018.67,46042.24,50060.91,母公司及子公司之生產廠區,5.0,產值(單位：百萬美金),ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2312.0,金寶,0.0,84.0,84.0,母公司,0.016,營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2313.0,華通,0.0,0.0,13327.0,110年度,0.99,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2314.0,台揚,5.8,51.9,57.7,母公司,0.087,員工人數,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2316.0,楠梓電,2781.65,1189.52,3971.17,僅母公司,0.0016,產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2317.0,鴻海,453443.0,548328.0,1001771.0,依2021年永續報告書邊界,0.167,百萬新台幣營業額,UL2799,0.0008998200359928014,可能漂綠,高風險,正常
上市,2021,2321.0,東訊,0.0,0.0,5.55,110年生活垃圾+一般事業廢棄物,46.0,110年每人合計產生46KG廢棄物,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2323.0,中環,39.08,177.56,216.64,110/01/01~110/12/31,0.0567,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2324.0,仁寶,1482.9,6046.5,7529.4,母公司、仁寶(越南)、仁寶電腦(重慶)、仁寶電腦(成都)及仁寶視訊電子(昆山)、仁寶電子科技(昆山)、仁寶資訊工業(昆山)、仁寶信息技術(昆山)、仁寶數碼科技（昆山）、吉寶通訊（南京）、重慶翊寶智慧電子裝置及Compalead Eletr&#244;nica do Brasil Ind&#250;stria e Com&#233;rcio,0.01,營業額;單位為新台幣百萬元,UL 2799 (昆山2廠已取得UL 2799白金級認證，重慶(CQA)、南京廠、昆山1廠、昆山3廠持續執行符合UL 2799白金級管理標準。),0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2327.0,國巨,2125.0,3090.16,5215.16,母公司,0.13,百萬營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2328.0,廣宇,0.0,11.264,11.264,母公司,0.0009,百萬營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2329.0,華泰,145.0,2813.07,2958.07,2021.01.01-2021.12.31,0.0,營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2330.0,台積電,339623.0,335080.0,674703.0,台灣廠區及子公司,0.99,單位晶圓委外廢棄物處理量（公斤／十二吋晶圓當量－光罩數）,UL 2799,0.0005998800239952009,可能漂綠,高風險,正常
上市,2021,2331.0,精英,0.0,100.863,100.863,精英電腦股份有限公司企業總部，總部為辦公大樓，無生產製造場所，故廢棄物來源為一班生活廢棄物，無有害事業廢棄物。,0.1325,"100.863公噸/761人；精英總部大樓2021年人均生活廢棄物產生量為0.1325公噸/人.年；精英總部大樓總垃圾量100.863公噸, 資源回收量23.983公噸",Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2332.0,友訊,0.0,0.0,12.189,僅母公司大樓,0.02,員工人數,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2337.0,旺宏,7169.0,4259.0,11428.0,僅母公司,0.2226,年度總營收(百萬元),Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2338.0,光罩,3.8,68.4,72.2,僅母公司,0.0011,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2340.0,台亞,0.0,0.0,974.82,創新廠及力行廠,0.193,佰萬元營業額,ISO 14001,0.0029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2342.0,茂矽,298.0,197.0,495.0,僅母公司,0.044,產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2344.0,華邦電,3509.0,4218.0,7727.0,母公司,0.0,,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2345.0,智邦,4.4,1106.1,1110.5,僅母公司,0.0225,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2347.0,聯強,0.0,140.0,140.0,聯強台灣與合併財務報表之子公司通達智能運籌,0.13,員工人數,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2021,2348.0,海悅,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2021,2349.0,錸德,0.0,0.0,143.13,僅母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2351.0,順德,1065.01,562.319,1627.329,母公司,0.0,,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2352.0,佳世達,627.06,3003.31,3630.37,佳世達台灣/蘇州/越南廠區,0.75,營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2353.0,宏碁,0.0,0.0,1795.84,包含合併財務報表之母子公司,0.01,百萬營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2021,2354.0,鴻準,3204.57,3547.55,6752.12,鴻準集團主要廠區,0.0,營業額,ISO9001；ISO14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2355.0,敬鵬,0.0,0.0,52336.43,母公司+ 子公司 敬鵬(常熟)電子有限公司,0.0137,公噸/ M2,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2021,2356.0,英業達,723.17,25043.44,25766.61,"英業達股份有限公司Inventec Corporation (士林廠 Shilin site(IET)、桃園廠 Taoyuan site(TAO)、桃園廠 Taoyuan site(ITO))、 英業達(重慶)有限公司Inventec (Chongqing) Corporation (ICC)、英業達科技有限公司Inventec (Pudong) Technology Corporation (IPT)、 上海順詮科技有限公司SQ Technology (Shanghai) Corporation (SQT)、 Inventec (Czech) S.R.O. (ICZ)、 IEC Technologies, S . de R. L. de C. V. (IMX)",5843.12,千億營業額,ISO 14001,0.0014997000599880023,無漂綠跡象,高風險,正常
