"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","會計師確信意見類型","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"1503","士林電機廠股份有限公司","SEEC","資本額達新臺幣二十億元以上者","電機機械","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","","","","https://www.seec.com.tw/Content/Downloads/List01.aspx?SiteID=10&MmmID=744733351225613026","","2024/08/21","","","https://en.seec.com.tw/Content/Downloads/List.aspx?SiteID=30&MmmID=1130212025014175315","","2024/08/21","","","tina.chen@seec.com.tw",""
"1504","東元電機股份有限公司","TECO","資本額達新臺幣二十億元以上者","電機機械","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","","","","https://www.teco.com.tw/esg/images/upload/TECO_2023_Sustainability_Report_TW_ZH_2.pdf","","2024/08/22","","","https://www.teco.com.tw/esg/images/upload/TECO_2023_Sustainability_Report_English_2.pdf","","2024/08/22","","","ESG@teco.com.tw","無"
"1506","正道工業股份有限公司","RIGHT WAY","資本額達新臺幣二十億元以上者","電機機械","2023/01/01~2023/12/31","GRI 準則、SASB 準則、氣候相關財務揭露建議書（TCFD）架構	","","","秉承聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.rightway.com.tw/userfiles/%E6%AD%A3%E9%81%93%E5%B7%A5%E6%A5%AD%202023%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf","","2024/08/23","","","","","","","","Don.Huang@rightway.tw",""
"1513","中興電工機械股份有限公司","CHEM","資本額達新臺幣二十億元以上者","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.chem.com.tw/tc/organization.aspx?PKey=1098 ","","2024/08/27","","2024/10/11","","","","","","tw006466@chem.com.tw","無"
"1514","亞力電機股份有限公司","AEC","資本額達新臺幣二十億元以上者","電機機械","2023/01/01~2023/12/31","GRI準則","","","青山永續聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.allis.com.tw/zh-tw/a4-2146-5207/%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.html","","2024/08/30","","","https://www.allis.com.tw/files/AEC_2023_Sustainability_Report.pdf","","2024/10/25","","","sales@allis.com.tw",""
"1515","力山工業股份有限公司","REXON","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","","","","https://www.rexon.net/esg.php#_contact3","","2024/08/08","","","https://www.rexon.net/esg-report.php#esg","","2024/09/23","","","samuel.hsu@rexon.com.tw","無 "
"1517","利奇機械工業股份有限公司","Lee Chi","資本額達新臺幣二十億元以上者","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.leechi.com.tw","","2024/08/30","","","http://www.leechi.com.tw","","2024/08/30","","","04-7382121","無"
"1519","華城電機股份有限公司","FE","資本額達新臺幣二十億元以上者","電機機械","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.fortune.com.tw/tw/sustainable_journal.html","","2024/08/22","","","https://www.fortune.com.tw/en/about_ESG.html","","2024/10/28","","","管理處風險管理部暨法務室/謝璟琳/nelson.hsieh@fortune.com.tw/02-27047001#802",""
"1522","堤維西交通工業股份有限公司","TYC","資本額達新臺幣二十億元以上者","汽車工業","2023/01/01~2023/12/31","GRI準則","台灣衛理國際品保驗證股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.tyc.com.tw/sustainable","","2024/07/15","","","","","","","","csr_tyc@tyc.com.tw",""
"1525","江申工業股份有限公司","KSC","係自願編製與申報","汽車工業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.kian-shen.com/tw/Web/csr_1","","2024/08/28","","","","","","","","jerry.lu@kian-shen.com",""
"1526","日馳企業股份有限公司","SUNRACE","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","www.sunrace.tw","","2024/08/15","","","","","","","","meilian.zhu@sunrace.com",""
"1529","樂事綠能科技股份有限公司","LUXE","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.luxe.com.tw/upload/2024_08_28/2_20240828162217ckbvp7NRb0.pdf","","2024/08/28","","","","","","","","tiger7086@luxe.com.tw",""
"1531","高林股份有限公司","KAULIN","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","https://siruba.com/wp-content/uploads/2024/07/%E9%AB%98%E6%9E%972023_%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-%E5%AE%9A%E7%A8%BF%E9%AB%98%E6%9E%97%E6%94%B9.pdf","","2024/07/30","","","https://siruba.com/wp-content/uploads/2024/07/%E9%AB%98%E6%9E%972023%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-EN.pdf","","2024/07/30","","","iana.chang@siruba.com",""
"1532","勤美股份有限公司","CMP","資本額達新臺幣二十億元以上者","電機機械","2023/01/01~2023/12/31","GRI準則","英國標準協會BSI","AA1000 第1類型(Type1) 中度保證","","","","https://www.cmp.com.tw/cht/csr/download","","2024/08/16","","","https://www.cmp.com.tw/en/csr/download","","2024/08/16","","","ir@cmp.com.tw",""
"1533","車王電子股份有限公司","MORE","係自願編製與申報","汽車工業","2023/01/01~2023/12/31","GRI準則","立恩威國際驗證股份有限公司(DNV)","AA1000 第1類型(Type1) 中度保證","","",""," https://www.more.com.tw/Csr/Page/4b65a5fe-b994-4863-a2bb-0c33833fb274","","2024/08/12","","","","","","","","mobiletron.csr@more.com.tw",""
"1535","中宇環保工程股份有限公司","CEC","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","英國標準協會(BSI)","GRI Standards 2021","","","","https://www.ecotek.com.tw/cec_esg/2023/index.html","","2024/08/06","","","https://www.ecotek.com.tw/cec_esg/2023/index.html","","2024/11/25","","","finance@ecotek.com.tw","無"
"1536","和大工業股份有限公司","HOTA","資本額達新臺幣二十億元以上者","汽車工業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.hota.com.tw/sustain-report.html","","2024/08/15","","","","","","","","fd-01@hota.com.tw",""
"1558","伸興工業股份有限公司","ZENG HSING","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","TUV","AA1000 第1類型(Type1) 中度保證","","","","https://www.zenghsing.com.tw/%e5%a0%b1%e5%91%8a%e6%9b%b8%e4%b8%8b%e8%bc%89%e5%b0%88%e5%8d%80/?lang=zh-hant","","2024/07/31","","2024/08/21","","","","","","csr@zenghsing.com.tw	","無"
"1560","中國砂輪企業股份有限公司","KINIK","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.kinik.com.tw/zh-tw/ESG/ESGReport.html","","2024/08/27","","2024/10/16","","","","","","andy.cho@kinik.com.tw",""
"1563","巧新科技工業股份有限公司","SAI","資本額達新臺幣二十億元以上者","汽車工業","2023/01/01~2023/12/31","GRI準則","TUV NORD","AA1000 第1類型(Type1) 中度保證","","","","https://www.superalloy.tw/sustainability/","","2024/06/26","","","https://www.superalloy.tw/en/sustainability/","","2024/08/30","","","admin@superalloy.tw",""
"1582","信錦企業股份有限公司","SYNCMOLD","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.syncmold.com.tw/item_csr_report_2018.html","","2024/08/30","","","http://www.syncmold.com.tw/item_csr_report_2018.html","","2024/08/30","","","patrick_huang@syncmold.com.tw","無"
"1589","永冠能源科技集團有限公司","YGG","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","SGS","AA1000 第2類型(Type2) 中度保證","","","","http://www.ygget.com/content/tw/813.aspx","","2024/08/28","","","http://www.ygget.com/content/en/813.aspx","","2024/08/28","","","ir@ygget.com",""
"1590","亞德客國際集團","AIRTAC","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","","","德勤華永會計師事務所（特殊普通合夥）","ISAE 3000","有限確信","https://as-tw.airtac.com/upload/2024110511535625710.PDF","","2024/11/08","","","https://global.airtac.com/upload/2024110511550667910.PDF","","2024/11/08","","","亞德客 魏婉婷 財務高級專員 電話：02-2719-7538#863 郵件：VANESSAWWEI@AIRTAC.COM",""
"1598","岱宇國際股份有限公司","Dyaco","係自願編製與申報","運動休閒","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://dyaco.com/zh-hant/%E6%B0%B8%E7%BA%8C%E7%99%BC%E5%B1%95/corporate-social-responsibility","","2024/07/15","","","https://dyaco.com/en-gb/%e6%b0%b8%e7%ba%8c%e7%99%bc%e5%b1%95/corporate-social-responsibility","","2024/07/15","","","esg.dyaco@dyaco.com  02-25152288#209黃筱喻副理",""
"1604","聲寶股份有限公司","SAMPO","資本額達新臺幣二十億元以上者","電器電纜","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.sampo.com.tw/aboutlist.aspx?q=31","","2024/08/21","","","","","","","","davechen@sampo.com.tw",""
"1605","華新麗華股份有限公司","WALSIN","資本額達新臺幣二十億元以上者","電器電纜","2023/01/01~2023/12/31","GRI準則","","","勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://esg.walsin.com/zh_TW/report-download","","2024/05/13","","2024/06/27","https://esg.walsin.com/en/report-download","","2024/06/27","","","esg@walsin.com",""
"1608","華榮電線電纜股份有限公司","HE","資本額達新臺幣二十億元以上者","電器電纜","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.hegroup.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=60&index=3","","2024/08/22","","","https://www.hegroup.com.tw/index.php?option=module&lang=en&task=pageinfo&id=265&index=1","","2024/09/27","","","h13285@hegroup.com.tw","無。"
"1609","大亞電線電纜股份有限公司","TA YA","資本額達新臺幣二十億元以上者","電器電纜","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司（SGS-Taiwan LTD.）","AA1000 第1類型(Type1) 高度保證","","","","https://www.taya.com.tw/msg/msg292.html","","2024/08/21","","2024/10/18","","","","","","jeff_lai@mail.taya.com.tw",""
"1611","中國電器股份有限公司","CE","資本額達新臺幣二十億元以上者","電器電纜","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.chinaelectric.com.tw/investor8.php?page=3&gid=","","2024/08/08","","","","","","","","發言人",""
"1612","宏泰電工股份有限公司","HONG TAI","資本額達新臺幣二十億元以上者","電器電纜","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.hong-tai.com.tw","","2024/08/21","","","","","","","","cherrywu@hong-tai.com.tw",""
"1614","台灣三洋電機股份有限公司","Taiwan Sanyo","資本額達新臺幣二十億元以上者","電器電纜","2023/01/01~2023/12/31","GRI準則","","","","","","https://sanlux.com.tw/storage/app/uploads/public/66e/bcd/14e/66ebcd14ed4a0974177381.pdf","","2024/08/19","","2024/09/19","","","","","","san0001@sanyo.com.tw",""
"1626","艾美特(開曼)國際有限公司","AIRMATE","係自願編製與申報","電器電纜","2023/01/01~2023/12/31","GRI準則","","","","","","https://airmate-china.com.tw/files/335749253.pdf","","2024/06/28","","","https://airmate-china.com.tw/ ","","2024/07/18","","","ellapan@airmate-china.net","預計2024年6月30日前上傳2023年度永續報告書"
"1702","南僑投資控股股份有限公司","NAMCHOW","屬食品工業者、資本額達新臺幣二十億元以上者","食品工業","2023/01/01~2023/12/31","GRI準則、TCFD、SASB","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.namchow.com.tw/page/main_page/04_01/index.html","","2024/08/26","","","https://www.namchow.com.tw/page/main_page/04_01_en/index_08.html","","2024/11/27","","","csr@namchow.com.tw",""
"1707","葡萄王生技股份有限公司","GKB","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.grapeking.com.tw/csr/interactive/report","","2024/05/13","","","https://www.grapeking.com.tw/en/csr/interactive/report","","2024/06/12","","","CSR@grapeking.com.tw",""
"1708","東南實業股份有限公司","SESODA","屬化學工業者、資本額達新臺幣二十億元以上者","化學工業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.sesoda.com.tw/csr","","2024/08/27","","2024/09/13","https://www.sesoda.com.tw/en/csr","","2024/11/06","","","lan@sesoda.com.tw",""
"1709","和益化學工業股份有限公司","FUCC","屬化學工業者、資本額達新臺幣二十億元以上者","化學工業","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","http://www.fucc.com.tw/fucc/fucc_index_csr1.asp","","2024/08/29","","","http://www.fucc.com.tw/fucc/fucc_index_csr1.asp","","2024/08/29","","","yeart@fucc.com.tw；stanly@fucc.com.tw；eva@fucc.com.tw",""
"1710","東聯化學股份有限公司","OUCC","屬化學工業者、資本額達新臺幣二十億元以上者","化學工業","2023/01/01~2023/12/31","GRI準則","SGS Taiwan Ltd.","AA1000 第1類型(Type1) 中度保證","安永聯合會計師事務所","ISAE 3000","有限確信","https://www.oucc.com.tw/csr-107-page472","","2024/08/28","","","https://www.oucc.com.tw/en/csr-107-page472","","2024/09/23","","","rachelchang@oucc.com.tw",""
"1711","臺灣永光化學工業股份有限公司","EVERLIGHT","屬化學工業者","化學工業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.ecic.com/esg/esg_reports/","","2024/07/17","","2024/09/16","https://en.ecic.com/esg/report/","","2024/08/13","","2024/09/16","amyhuang@ecic.com.tw",""
"1712","興農股份有限公司","SINON","屬化學工業者、資本額達新臺幣二十億元以上者","化學工業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.sinon.com.tw/sustainability/download/","","2024/08/27","","2024/11/28","https://www.sinon.com.tw/en/sustainability/download/","","2024/08/27","","2024/11/28","csr@sinon.com.tw",""
"1713","國泰化工廠股份有限公司","CCW","屬化學工業者","化學工業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","www.ccwi.com.tw","","2024/08/14","","","www.ccwi.com.tw","","2024/08/14","","","cathay@cathaychem.com.tw",""
"1714","和桐化學股份有限公司","HO TUNG","屬化學工業者","化學工業","2023/01/01~2023/12/31","GRI準則、永續會計準則委員會 (Sustainability Accounting Standards Board，SASB )準則、氣候相關財務揭露建議書 (TCFD) 架構與聯合國永續發展目標(SDGs)以及臺灣證券交易所發布之上市公司編製與申報永續報告書作業辦法","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.htgroup.com.tw/products-19?lang=tw","","2024/08/20","","","","","","","","annie@htgroup.com.tw",""
"1717","長興材料工業股份有限公司","ETERNAL","屬化學工業者、資本額達新臺幣二十億元以上者","化學工業","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.eternal-group.com/ESGReport","","2024/08/14","","","","","","","","investor@eternal-group.com",""
